Id,Label,timeset,modularity_class
incite,,,2
"七月流火[汉语成语]",,,2
"迷幻音乐",,,4
psychedelic,,,4
1965年,,,23
"摇滚音乐",,,4
"节奏蓝调",,,4
"音乐风格",,,4
"节奏布鲁斯",,,4
"堪舆[汉语词语]",,,2
"可用性",,,3
Availability,,,3
"美女",,,2
"声带小节",,,3
"慢性喉炎",,,3
"百度mp3排行榜",,,4
"阴霾[汉语词语]",,,3
rap[音乐风格],,,4
"新世纪音乐",,,4
"新纪元音乐",,,4
"散文诗[现代抒情文学体裁]",,,2
"滑齿龙",,,26
"平滑侧齿龙",,,26
"海洋",,,26
"肉食",,,26
1873年,,,23
"大型",,,26
"古生物",,,26
"杯椎鱼龙",,,26
"鱼龙目",,,26
"细长",,,26
"深水区",,,26
"口水歌[音乐类型]",,,4
"射电望远镜",,,3
"长颈龙",,,26
"穿普拉达的女王",,,9
"二十世纪福克斯电影公司",,,9
"法国巴黎",,,5
"大卫·弗兰科尔",,,9
Wendy Finerman,,,9
"嘻哈[文化形式]",,,4
AC米兰足球俱乐部,,,5
"意大利足球甲级联赛",,,5
"圣西罗球场",,,5
"李勇鸿",,,5
"格纳罗·伊万·加图索",,,5
"马尔科·法索内",,,5
"薄片龙",,,26
"依拉丝莫龙",,,26
"蜥形纲",,,26
"爵士乐[音乐类型]",,,5
"大洋龙",,,26
"蜥蜴亚目",,,26
"沧龙科",,,26
"沧龙亚科",,,26
"公益",,,6
"吉林省益然志愿者协会",,,6
"蓝调[音乐风格]",,,5
Blues,,,5
"布鲁斯",,,5
"五声音阶",,,5
"贡献[汉语词语]",,,2
contribution,,,2
"褒义",,,2
"索取",,,2
"迷你专辑",,,3
CD,,,3
"幻龙[远古时期鳍龙类的一种]",,,26
"幻龙目",,,26
"幻龙属",,,26
"高射炮[防空武器]",,,3
"荆棘鸟[传说的一种奇特鸟类]",,,26
"南美",,,26
"圣经",,,2
"同性恋",,,2
"三从四德",,,2
"中生代",,,5
"恐龙时代",,,5
1841年,,,5
"压缩比",,,5
"发动机",,,5
"电报",,,5
telegram,,,5
1837年,,,5
"液晶显示器",,,3
LCD,,,3
"复活节[西方重要节日]",,,6
"英语[语言]",,,1
"印欧语系",,,1
"日耳曼语族",,,1
"卢恩字母",,,1
"拉丁字母",,,9
"中等",,,15
"氢弹",,,6
"爱德华·泰勒",,,6
"于敏",,,6
"安德烈·萨哈罗夫",,,6
"湛江",,,1
0759,,,1
"紫荆花",,,1
"蝴蝶狗",,,26
"蝴蝶犬",,,26
"犬亚科",,,26
"犬属",,,26
"灰狼",,,26
"家犬",,,26
"赵王城",,,1
"全天",,,1
10元,,,1
"龙台",,,1
"全年",,,1
"女人[具有XX染色体的人]",,,2
Women,,,2
985工程,,,23
211工程,,,23
2011计划,,,23
"亚洲大学联盟",,,5
"国际研究型大学联盟",,,5
"环太平洋大学联盟",,,5
5月4日,,,23
"李克强",,,5
"杨振宁",,,23
"邓稼先",,,23
"屠呦呦",,,5
3g手机,,,3
"第三代手机",,,3
"手机[移动电话]",,,3
"马丁·库帕",,,3
"耶稣",,,97
"基督",,,4
"弥赛亚",,,97
"人子",,,97
"中保",,,97
"以马内利",,,2
"公元30年",,,97
"救世主",,,97
"约瑟",,,97
"玛利亚",,,97
"公元元年",,,97
"平安夜",,,97
www[万维网缩写],,,3
"环球信息网",,,3
"金刚鹦鹉",,,26
"鹦形目",,,26
"鹦鹉科",,,26
"雪鸮",,,26
"鸮形目",,,26
"鸱鸮科",,,26
"糖醋鲤鱼",,,15
"鲁菜",,,15
"三叶虫",,,26
"共生",,,26
p2p终结者,,,3
"网络相关",,,3
MIM-104防空导弹,,,6
1970年,,,6
1984年,,,23
voip,,,3
"网络电话",,,3
Voice over Internet Protocol,,,3
VoIP,,,3
url,,,3
"统一资源定位符",,,3
URL,,,3
"蒂姆·伯纳斯·李",,,3
"饮茶",,,15
"密封",,,15
"分频器",,,3
Dividers,,,3
"电磁脉冲[爆炸产生的现象]",,,3
EMP,,,3
"人工降水",,,6
"物流",,,3
logistics,,,3
"白鳍豚[淡水鲸类]",,,26
"鲸目",,,26
"齿鲸亚目",,,26
"白鱀豚",,,26
"国家一级保护动物",,,26
"功能性灭绝",,,26
"群居",,,26
"矽肺",,,3
"病理科",,,3
"肺部",,,3
RT-2PM2弹道导弹,,,2
RT-2PM弹道导弹,,,2
RS-24弹道导弹,,,2
1997年,,,2
"伽玛刀",,,3
"考试[汉语词语]",,,2
"水母[刺胞动物门钵水母纲浮游生物]",,,26
"海蜇",,,26
"铁树[观赏植物]",,,26
"苏铁",,,26
"裸子植物门",,,26
"苏铁纲",,,26
"苏铁目",,,26
"苏铁科",,,26
"苏铁属",,,26
"蟑螂[蜚蠊目昆虫]",,,26
"六足亚门",,,26
"昆虫纲",,,26
"蜚蠊科",,,26
QJZ89式12.7毫米重机枪,,,6
"孛儿只斤·忽必烈",,,5
"元朝",,,5
1294年2月18日,,,5
"元世祖",,,5
"博客营销[网络营销活动]",,,6
"营销方式",,,6
"面包[面包]",,,15
"萤火虫[常见生物]",,,26
"有翅亚纲",,,26
"多食亚目",,,26
"萤科",,,26
"垃圾邮件",,,15
"电子邮件广告",,,2
"网络广告形式",,,2
@,,,3
"网络应用",,,3
j2ee,,,3
J2EE,,,3
"东正教",,,2
"圣若望",,,2
"近东",,,2
"圣安德肋",,,2
QQ,,,3
"腾讯",,,3
"腾讯网",,,3
"信息",,,23
"消息",,,23
"日本电影",,,9
"虚拟存储",,,3
"苹果机",,,2
google pagerank,,,3
"灵隐寺[浙江杭州灵隐寺]",,,1
"三生石",,,1
"第七批全国重点文物保护单位",,,1
"光泉法师",,,1
Windows Vista,,,3
Windows XP,,,3
Windows 7,,,3
"西湖[浙江省杭州市西湖]",,,1
"杭州西湖",,,1
"孤山",,,1
"公园",,,1
"天地会[清代民间帮会]",,,5
"陈近南",,,5
"反清复明",,,5
"朱洪英",,,5
"打口碟",,,4
"匏器",,,5
"工艺品",,,5
"百慕大三角[魔鬼三角海域]",,,1
"大西洋",,,1
"远古时代",,,1
"非洲",,,1
"新浪uc",,,3
pp点点通,,,3
"围棋[国际通行棋种]",,,5
"和弦[乐理概念]",,,4
msn[微软软件],,,3
MSN Messenger,,,3
"珞珈撷英",,,2
"珠玉",,,2
"光学变焦",,,3
"物理学家",,,5
"数学家",,,5
"自然神论",,,5
290,,,3
"北方交通大学",,,23
"茅以升",,,23
"金士宣",,,23
"翘楚[汉语词汇]",,,2
"万有引力[自然科学领域定律]",,,3
"牛顿",,,3
"掌上电脑",,,3
"恒星[天文学词汇]",,,75
"太阳",,,75
"盾牌座UY",,,75
"孛儿只斤·铁木真",,,5
"成吉思汗",,,5
"大蒙古国",,,5
"漠北",,,5
1227年8月25日,,,5
"交通大学",,,23
"钱学森",,,23
"工学院",,,23
"管理学院",,,23
"唐山工学院",,,23
"北平铁道管理学院",,,23
"全国重点大学",,,23
"即时通讯[一种基于互联网的即时交流消息的业务]",,,3
IM,,,3
"应用软件",,,3
"实时通讯",,,3
"火线[美国2002年-2008年弗兰基·费森主演情节连续剧]",,,9
"大卫·西蒙",,,9
HBO,,,9
"萧亚轩[中国台湾流行女歌手]",,,97
"处女座",,,97
A型,,,97
1979年8月24日,,,97
"创意总监",,,97
"天地合娱乐",,,97
"最熟悉的陌生人",,,5
"爱的主打歌",,,97
"潇洒小姐",,,97
"类似爱情",,,5
"吻",,,97
"表白",,,97
"突然想起你",,,97
"一个人的精彩",,,97
"索尼音乐",,,97
"基督教",,,5
"张佑天",,,97
"王阳明",,,5
"李安卓",,,97
"柯震东",,,23
"王心凌",,,97
"杨秀蓉",,,97
"杨谨华",,,97
"无憾青春",,,97
"阳光果冻",,,97
"半坡文化",,,1
"白化病",,,3
"近亲结婚",,,3
"小日本",,,2
"日本鬼子",,,2
"玉髓",,,3
"玉膏",,,3
"石髓",,,3
"良渚文化",,,1
"遗址",,,1
"新石器时代",,,1
"清华大学",,,23
"胆红素",,,3
"长笛",,,4
Flute,,,4
"淋巴组织",,,3
"免疫系统",,,3
"免疫力",,,3
"免疫组织",,,3
"电视散文",,,9
"电视艺术",,,9
"综艺节目",,,9
"气胸",,,3
"呼吸科",,,3
"复旦大学",,,23
"许宁生",,,23
"李岚清",,,23
"王沪宁",,,23
"韩正",,,23
"朱民",,,23
"李源潮",,,23
"竺可桢",,,5
"于右任",,,2
"博学而笃志，切问而近思",,,23
"历史学系",,,23
"合同法[隋彭生著图书]",,,2
"中国人民大学出版社",,,2
"象牙塔[汉语词汇]",,,2
"高等学府",,,2
1998年11月11日,,,3
"有限责任公司",,,6
"马化腾",,,5
"刘炽平",,,3
"深圳",,,9
"虚拟社区",,,3
"合同[当事人或当事双方之间民事关系的协议]",,,15
contract,,,15
"契约",,,15
"七年之痒[汉语词语]",,,2
T淋巴细胞,,,3
"胸腺依赖区",,,3
"河姆渡文化[远古时期人类文明]",,,23
"豆蔻年华[词语解释]",,,2
"拍拖[词汇]",,,2
"粤语方言",,,2
"波罗乃兹[音乐]",,,4
polonaise,,,4
"第六感[1999年美国电影]",,,9
"精神分裂症[精神科疾病]",,,3
schizophrenia,,,3
"臭汗症",,,3
"狐臭",,,3
"阑尾[器官]",,,3
"蚓突",,,3
"药品",,,26
"鸦儿胡同小学",,,23
1952年,,,23
"淘宝网",,,6
"阿里巴巴集团",,,6
"马云",,,6
"黔灵公园",,,1
"贵阳市",,,1
"百度中文金曲榜",,,4
"深圳市腾讯计算机系统有限公司",,,9
"综合门户网站",,,3
"灵山大佛",,,5
0510,,,1
"国家AAAAA级旅游景区",,,1
"无锡市",,,5
"孙燕姿[华语流行乐女歌手]",,,5
"新加坡",,,5
1978年7月23日,,,5
"新加坡南洋理工大学",,,5
"天黑黑",,,5
"开始懂了",,,5
"风筝",,,97
"绿光",,,5
"神奇",,,5
"遇见",,,5
"第一天",,,5
"逆光",,,5
"我怀念的",,,5
"愚人的国度",,,5
"克卜勒",,,5
2000年6月9日,,,5
"纳迪姆",,,5
"孙燕佳",,,5
"孙燕美",,,5
"杨丞琳",,,97
"梁静茹",,,5
"蔡健雅",,,97
"十二莲花",,,5
"紫色角落",,,97
"人品问题",,,2
"荔波大小七孔",,,1
0854,,,1
"中国喀斯特",,,1
"百度搜索引擎产品市场部",,,3
"太湖[江苏湖泊]",,,1
"震泽",,,1
"五湖",,,1
"长江水系",,,1
"凤凰古城[湖南湘西凤凰古城、国家AAAA级景区]",,,1
"湘U",,,1
0743,,,1
"日本[日本国]",,,1
Japan,,,1
"东京",,,5
12月23日,,,1
"《君之代》",,,1
JPN,,,1
"日语",,,154
"议会制君主立宪制",,,1
81,,,1
"欧陆法系",,,1
"日本银行",,,1
"天河潭",,,1
"贵州省贵阳市",,,1
"喀斯特地貌",,,1
"吴中蕃",,,1
24小时,,,9
"南方都市报",,,2
"新闻",,,2
"南方日报报业集团",,,2
"南方报业传媒集团",,,2
"日报",,,2
"报纸",,,2
"岩浆岩",,,26
"火成岩",,,26
"特殊字符",,,2
"符号",,,2
"中国科学院研究生院",,,23
"飞艇",,,6
airship,,,6
"浮空器",,,6
"花溪公园",,,1
AAA级,,,1
"高原明珠",,,1
"豫剧",,,2
"中原地区",,,2
"河南省",,,23
"古都开封",,,2
"抽水马桶",,,197
"爵士",,,197
"蓝宝石[自然矿物]",,,23
"氧化铝",,,23
102,,,23
"洛阳水席[洛阳一带的传统名吃]",,,15
"牡丹燕菜",,,15
asd[反荡妇防卫机制],,,2
"三潭印月[西湖十景之一]",,,5
"亚热带季风性气候",,,5
"小瀛洲",,,5
"遵义会议会址",,,1
"第一批全国重点文物保护单位",,,5
"国务院",,,1
linux,,,3
Linux,,,3
"操作系统",,,3
"林纳斯·托瓦兹",,,3
"网球[球类运动]",,,5
"古兰经",,,2
"穆罕默德",,,1
"蒙太奇",,,9
"大理石",,,14
Marble,,,14
100,,,14
"徐嘉[江西省社会科学院研究员]",,,23
"东北师范大学",,,23
iptv,,,3
"交互式网络电视",,,3
IPTV,,,3
"黄果树风景名胜区",,,1
"黄果树瀑布",,,1
"贵州省安顺市",,,1
creative commons,,,3
CC,,,3
"非营利组织",,,3
ajax[Ajax 开发],,,3
"倭蜂猴",,,26
"灵长目",,,26
"原猴亚目",,,26
"懒猴科",,,26
rss[简易信息聚合],,,3
"花溪区",,,1
0851,,,1
"青岩古镇",,,1
"贵阳龙洞堡国际机场",,,1
"贵阳站",,,1
"橘子[芸香科柑桔属的一种水果]",,,26
Citrus reticulata,,,26
"芸香目",,,26
"芸香亚目",,,26
"柑橘亚科",,,26
"柑橘属",,,26
"柑橘亚属",,,26
"茶馆[老舍著话剧]",,,4
"《老舍文集》",,,4
"国际贸易[商品和劳务的国际交换活动]",,,6
"国际贸易专业",,,6
google talk,,,3
Gtalk,,,3
"八角[木兰科八角属植物]",,,26
"毛茛目",,,26
"八角族",,,26
"肉被亚属",,,26
"屈原[战国末期楚国诗人]",,,5
"公元前278年",,,5
"阿伦·艾弗森",,,5
A.I,,,5
"乔治城大学",,,5
"测试[词语]",,,3
"茶馆[1982年谢添执导经典电影]",,,97
"北京电影制片厂",,,97
"老舍",,,97
"王学朴",,,97
"迈克尔·乔丹",,,5
MJ,,,5
"篮球之神",,,5
"帮主",,,5
"老大",,,97
1963年2月17日,,,5
"北卡罗来纳大学",,,5
"中山装",,,15
"冬瓜糖",,,15
"甘特图",,,3
"横道图",,,3
"项目管理",,,3
"北京人民艺术剧院",,,2
"任鸣",,,2
1952年6月12日,,,2
"房贷资产证券化",,,6
"迅驰",,,3
"曹禺",,,5
"万家宝",,,5
"天津",,,97
"剧作家",,,5
"《北京人》",,,5
"并行计算",,,3
"康有为",,,5
"康祖诒",,,5
1927年3月31日,,,5
"思想家",,,5
"教育家",,,5
"改良主义",,,5
"《新学伪经考》",,,5
"《孔子改制考》",,,5
"《广艺舟双楫》",,,5
"百科全书派",,,5
"《百科全书》",,,5
18世纪,,,4
"阿莫西林",,,3
"细菌感染",,,3
"数九",,,2
"冬九九",,,2
"中原",,,1
ebd,,,3
"电子制动力分配",,,3
"开门七件事",,,2
"生活必需品",,,1
"宋代",,,2
"《梦粱录》",,,2
"中国饮食文化",,,15
"三教九流",,,2
"《云麓漫钞》",,,2
"阿里埃勒·沙龙",,,5
"犹太人",,,5
2014年1月11日,,,5
"牵连犯",,,6
"司法实践",,,6
"北京大爷",,,2
"话剧",,,2
"中英杰",,,2
"民俗",,,2
"布达拉宫[中国西藏拉萨的宫堡式建筑群]",,,1
"松赞干布",,,1
"黄道婆[宋末元初棉纺织专家]",,,5
"黄婆",,,5
"黄母",,,5
1245年,,,5
1330年,,,5
"纺织女工",,,5
PlayStation 2,,,3
Xbox 360,,,27
2005年11月22日,,,27
"软件工程[学科]",,,3
Software Engineering,,,3
"香港青马大桥",,,1
"香港8号干线",,,1
00852,,,1
"雷雨[曹禺著话剧]",,,5
1933年,,,5
"百科全书",,,2
"冯小刚",,,97
"双鱼座",,,5
1958年3月18日,,,97
"编剧",,,197
"华谊兄弟娱乐投资公司",,,97
"集结号",,,97
"甲方乙方",,,97
"天下无贼",,,97
"唐山大地震",,,97
"非诚勿扰",,,97
"一九四二",,,97
"我不是潘金莲",,,97
"老炮儿",,,97
"芳华",,,5
"徐帆",,,97
"冯思羽",,,97
"张娣",,,97
"冯小军",,,97
"徐大树",,,97
"马佳琳",,,97
"马佳琪",,,97
"麒麟baby",,,97
"东北一家人",,,97
"北京人在纽约",,,97
"便衣警察",,,97
"凯旋在子夜",,,97
"江湖儿女",,,97
"让子弹飞",,,97
"最爱",,,97
"苏乞儿",,,97
"建国大业",,,97
"破事儿",,,97
"童梦奇缘",,,97
"功夫",,,97
"卡拉是条狗",,,97
"谁说我不在乎",,,5
"冤家父子",,,97
"阳光灿烂的日子",,,97
"想象竞合犯",,,6
"自由职业",,,15
"个体劳动",,,15
"月光族",,,2
Moonlights,,,2
"年轻一代",,,2
"身份证",,,6
"蓝领",,,2
"西方",,,2
"谭嗣同[“戊戌六君子”之一]",,,6
"复生",,,6
1898年9月28日,,,6
"张飞[三国时期蜀汉名将]",,,5
"张翼德",,,5
"武将",,,2
"桓侯",,,5
"车骑将军",,,5
"拉卜楞寺",,,5
1709年,,,5
"粉领",,,6
"可视电话",,,3
"三十六行",,,2
"逆鳞[2015年柳下挥著东方玄幻小说]",,,2
"连载中",,,2
"纵横中文网",,,2
"鞭炮[爆竹]",,,2
"白领[工作人员的一种通称]",,,9
"白领阶层",,,9
"毛泽东[无产阶级革命家]",,,5
"石三伢子",,,5
1893年12月26日,,,5
"《矛盾论》",,,5
"《实践论》",,,5
"《论持久战》",,,5
"元首",,,5
"二战人物",,,5
"金领",,,6
"注册会计师",,,6
"朝九晚五[汉语词汇]",,,2
9 to 5,,,2
"社会文化",,,2
"五一国际劳动节",,,5
"巴黎",,,5
"第二国际",,,5
1890年,,,5
"青海湖[青海省青海湖]",,,1
"朱元璋[明朝开国皇帝]",,,5
"字国瑞",,,5
"太祖",,,5
"高皇帝",,,5
"洪武",,,5
"明孝陵",,,5
"青霉素",,,3
"亚历山大·弗莱明",,,3
gnu宣言,,,28
Emacs,,,28
"巴金",,,2
1904年11月25日,,,2
2005年10月17日,,,2
"作家",,,5
"翻译家",,,2
"社会活动家",,,2
"《随想录》",,,2
"现代文学",,,2
"普鲁士蓝",,,3
"诺基亚",,,6
"汉字",,,2
"甲骨文",,,2
"语言文字",,,2
"汉文化圈",,,2
"因特网",,,3
"绝学无忧",,,2
"老子",,,2
"氯化钠",,,3
"食盐",,,3
NaCl,,,3
"白色晶体",,,3
"氢氧化钠",,,3
"腐蚀性",,,3
"盐酸",,,3
"氢氯酸",,,3
"混溶",,,3
"不可燃",,,3
"阿波罗计划[美国系列载人登月飞行任务]",,,5
"国家高技术研究发展计划[863计划]",,,23
"中华人民共和国科学技术部",,,23
"降雨量",,,1
rainfall,,,1
"毫米",,,1
"胡说八道",,,2
"冰心[中国现代著名作家]",,,2
"凯瑟琳·泽塔-琼斯",,,197
"斯旺西",,,197
1969年9月25日,,,197
"佐罗的面具",,,197
"偷天陷阱",,,197
"毒品网络",,,197
"芝加哥",,,197
"十二罗汉",,,197
"迈克尔·道格拉斯",,,197
"卡梅隆·道格拉斯",,,197
"教母",,,197
"克莉奥",,,197
"副作用",,,197
"破碎之城",,,197
"赤焰战场2",,,97
"情场玩咖",,,197
"摇滚年代",,,197
"绿茵场",,,197
"赌城回忆录",,,197
"姐弟恋",,,197
"死亡挑战行动",,,197
"美味情缘",,,97
Coming Out,,,197
"佐罗传奇",,,197
"幸福终点站",,,197
"辛巴达七海传奇",,,97
"真情假爱",,,197
"美国甜心",,,197
"失恋排行榜",,,197
"鬼入侵",,,197
"泰坦尼克号",,,197
"轰天奇兵",,,197
"蓝汁",,,197
"凯瑟琳皇后",,,197
"煤渣小路",,,197
"还乡",,,197
"狼兄鼠弟",,,197
"征服四海",,,197
"美女神灯",,,197
"人参[五加科人参]",,,26
"木兰纲",,,26
"人参族",,,26
"人参属",,,26
"曹操[三国魏政权奠基人]",,,2
"字孟德",,,2
"东汉",,,2
155年,,,2
220年3月15日,,,2
"丞相",,,5
"高陵",,,2
"膝跳反应",,,3
"愚人节[西方节日]",,,5
April Fool&#39;s Day,,,5
"欧美地区",,,5
1564年,,,5
"莎朗·斯通",,,197
1958年3月10日,,,197
"本能",,,197
"赌城风云",,,197
"母与女",,,197
"拉芙蕾丝",,,197
"边境执行",,,197
"豪门生死恋",,,197
"血街",,,197
"扪心自问",,,197
"五美元过一天",,,197
"丛林之中",,,197
"假如早知道我是个天才",,,197
"阿尔法狗",,,197
"鲍比",,,197
"破碎之花",,,197
"不一样的忠诚",,,197
"猫女",,,197
"凛冽庄园",,,197
"如果墙壁会说话2",,,197
"美丽陷阱",,,197
"雷霆穿梭人",,,197
"葛洛莉",,,197
"第六感女神",,,197
"暗夜惊狂",,,197
"蚁哥正传",,,197
"深海圆疑",,,197
"孽迷宫",,,197
"最后生死恋",,,197
"致命交叉点",,,197
"炸弹专家",,,197
"偷窥",,,197
"媚力追缉令",,,197
"欢喜俏冤家",,,197
"激爆1992",,,197
"宇宙威龙",,,197
"飞跃星际",,,197
"法律之上",,,197
"魔鬼暴警",,,197
"烈火情迷",,,197
"警察学校4",,,197
"黄金雨",,,197
"狂龙特警",,,197
"所罗门国王的宝藏",,,197
"不可调和的差异",,,197
"停止呼吸",,,197
"战火浮生录",,,197
"星尘往事",,,197
"法律与秩序：特殊受害者",,,197
"精神病医师赫夫",,,197
"威尔和格蕾丝",,,197
"律师本色",,,197
"战争与回忆",,,197
"胡克警探",,,197
"斯蒂尔传奇",,,197
"硫酸",,,3
"蜜月[新婚夫妇甜蜜生活]",,,3
Honeymoon,,,3
"希腊圣托里尼岛",,,3
"三寸金莲[古代妇女的缠足]",,,2
"酸儿辣女[民间俗语]",,,3
"上海[中华人民共和国直辖市]",,,1
"申城",,,1
"魔都",,,1
"沪上",,,1
"东方巴黎",,,1
021,,,1
"桑拿[一种理疗方式]",,,15
"芬兰浴",,,15
sos[国际摩尔斯电码救难信号],,,6
SOS,,,6
"木棉[锦葵目木棉科植物]",,,26
"木棉属",,,26
"臭豆腐[小吃]",,,2
"厄尔尼诺暖流",,,3
"气候环境",,,3
"氰化钾",,,3
"山奈钾",,,3
"中国城[韩国2015年韩俊熙执导电影]",,,2
"炒鱿鱼[菜品名称]",,,15
"鲜香",,,15
"昙花[仙人掌科植物]",,,26
"仙人掌目",,,26
"昙花属",,,26
"开放源代码",,,3
"计算机科学与技术",,,23
"包拯",,,5
"北宋",,,2
999年,,,5
"礼部尚书",,,5
"铊[化学元素]",,,2
Thallium,,,2
Tl,,,2
tā,,,2
"背景[汉语词语]",,,2
background,,,2
"太空杯",,,3
"高聚物",,,3
PC工程塑料,,,3
"新石器时代[考古学家假定的时间区段概念]",,,1
"磨制石器",,,1
"国际足联世界杯",,,5
"国际足球联合会",,,5
"乌拉圭",,,5
"慈禧",,,5
"叶赫那拉氏",,,5
"老佛爷",,,5
"满族",,,5
bug[词语释义],,,2
"电驴",,,3
2000年9月6日,,,3
"周恩来",,,5
"伍豪",,,5
1898年3月5日,,,5
1976年1月8日,,,5
"邓颖超",,,5
"营养配餐",,,15
ddn,,,3
"数字数据网",,,3
"雪茄",,,6
"卷烟",,,6
"董必武",,,5
1886年3月5日,,,5
1975年4月2日,,,5
"龙门石窟[世界文化遗产、5A级景区、河南洛阳龙门石窟]",,,1
"温带季风气候",,,1
"公元493年",,,1
"伊阙",,,1
"河南省洛阳市",,,1
"刘少奇",,,97
1898年11月24日,,,97
1969年11月12日,,,97
"宋庆龄",,,2
"上海",,,5
1893年1月27日,,,2
1981年5月29日,,,2
"中华人民共和国名誉主席",,,2
"波西米亚风格[设计风格]",,,2
Bohemian,,,2
"晚明三大疑案",,,5
"明朝",,,5
"朱德",,,5
1886年12月1日,,,5
1976年7月6日,,,5
"将领",,,5
"少林寺[世界文化遗产、5A级景区、河南嵩山少林寺]",,,1
"常住院",,,1
"初祖庵",,,1
"塔林",,,1
"大雄宝殿",,,1
"藏经阁",,,1
495年,,,1
"禅宗",,,1
"禅宗祖庭",,,1
"北魏",,,2
"释永信",,,1
"反物质",,,2
1932年,,,23
"宇宙",,,2
"雷锋[共产主义战士]",,,5
"伢子",,,5
1962年8月15日,,,5
"《雷锋日记》",,,5
"中国共产党党员",,,5
"刘德华[中国香港男演员、歌手、制片人、填词人]",,,97
1961年9月27日,,,97
"无间道",,,97
"天若有情",,,97
"旺角卡门",,,97
"桃姐",,,97
"忘情水",,,97
"谢谢你的爱",,,9
"爱你一万年",,,97
"冰雨",,,97
"今天",,,97
"世界十大杰出青年",,,97
"朱丽倩",,,97
"刘向蕙",,,97
"华仔天地",,,97
"牛",,,97
"荣毅仁",,,5
2005年10月26日,,,5
"上海圣约翰大学",,,5
"中国民主建国会",,,5
"白皮书",,,2
1991年,,,4
"中华人民共和国国务院新闻办公室",,,2
"陈独秀",,,5
"马克思主义",,,5
"乌兰夫",,,5
"云泽",,,5
"中国人民政治协商会议全国委员会副主席",,,5
"清末四大奇案[历史事件]",,,5
"四驱车",,,3
"杨尚昆",,,5
1998年9月14日,,,5
"瑜伽[瑜伽]",,,1
Yoga,,,1
"印度",,,6
"沿海地区",,,1
"帕坦伽利",,,1
"质数",,,3
"合数",,,3
"上海交通大学",,,23
"流苏[一种丝线等制成下垂的穗子]",,,2
"水货[走私物品及非正常渠道销售产品的统称]",,,6
"黄菊",,,23
2007年6月2日,,,23
"波美度",,,3
"白色污染[环境污染问题]",,,6
"李大钊",,,5
"李守常",,,5
1889年10月29日,,,5
1927年4月28日,,,5
"赵纫兰",,,5
"李先念[无产阶级革命家]",,,5
1992年6月21日,,,5
"何叔衡",,,5
"玉衡",,,5
1876年,,,5
1935年2月24日,,,5
"罗干",,,5
"参差荇菜",,,2
"博士后",,,23
2年,,,23
"李政道",,,23
"吴邦国",,,5
"王震[中华人民共和国原副主席]",,,5
1993年3月12日,,,5
"中华人民共和国副主席",,,5
"李长春[十六届、十七届中央政治局委员、常委。]",,,5
"哈尔滨工业大学",,,23
"蔡和森",,,5
"蔡林彬",,,5
1931年8月4日,,,5
"革命家",,,5
"烈士",,,5
"温家宝[中华人民共和国国务院原总理]",,,5
"北京地质学院",,,5
"多罗贝勒",,,5
"曾庆红[中华人民共和国原副主席]",,,5
"北京工业学院",,,5
"李达[中国人民解放军上将]",,,5
1993年7月12日,,,5
"错觉[心理学定义]",,,3
"医学心理学",,,3
"吴官正",,,5
"贾庆林",,,5
"河北工学院",,,5
"工业增加值",,,6
"等离子",,,3
"王荷波",,,5
"邓培",,,5
"粟裕",,,5
"侗族",,,5
1984年2月5日,,,5
"大将",,,5
"多普勒效应",,,5
1842年,,,5
"王尽美",,,5
"朱少连",,,5
"彭真",,,5
1997年4月26日,,,5
"曹刚川",,,5
"中华人民共和国中央军事委员会副主席",,,5
"氯酸钾",,,3
5.1,,,3
"零冠词",,,3
"叶剑英",,,5
"叶宜伟",,,5
1897年4月28日,,,5
1986年10月22日,,,5
"无产阶级革命家",,,5
"党和国家领导人",,,5
"元帅",,,5
"高君宇",,,5
1896年,,,23
1925年,,,5
"刘伯坚",,,5
"林彪",,,5
"尤勇",,,5
"李进",,,5
1971年9月13日,,,5
"彭德怀",,,5
"石穿",,,5
1898年10月24日,,,5
1974年11月29日,,,5
"湖南陆军讲武堂",,,5
"乔石",,,5
"罗荣桓",,,5
"红外线[波长介于微波与可见光之间的电磁波]",,,3
"哥德巴赫猜想[世界近代三大数学难题之一]",,,3
"贺龙",,,5
"李鹏[国务院原总理]",,,5
"谭平山",,,5
"万里[第七届全国人民代表大会常务委员会委员长]",,,5
"黄金分割[黄金比例]",,,5
"绕口令[民间语言游戏]",,,5
"陈云[伟大的无产阶级革命家、政治家]",,,5
"刘淇",,,5
"北京钢铁学院",,,5
"丁石孙",,,3
"朱镕基",,,9
"何鲁丽",,,5
"绿卡[外籍人口永久居住许可证]",,,5
"陈赓[共和国大将]",,,5
"黄埔军校",,,5
"回良玉",,,5
"回族",,,5
"吉林榆树",,,5
"王乐泉",,,5
"王兆国",,,5
"邓小平[中国共产党第二代领导集体核心人物]",,,5
1904年8月22日,,,5
1997年2月19日,,,5
"外交家",,,5
"莫斯科中山大学",,,5
"聂荣臻[中华人民共和国元帅]",,,5
"毛岸英[抗美援朝战争烈士]",,,5
"杨永福",,,5
1950年11月25日,,,5
"陈毅[中华人民共和国十大元帅之一]",,,5
1901年8月26日,,,5
1972年1月6日,,,5
"中华人民共和国元帅",,,5
"司马义·艾买提",,,5
"维吾尔族",,,5
"逻辑[思维的规律和规则]",,,2
Logic,,,2
"杨开慧[毛泽东妻子]",,,5
1930年11月14日,,,5
"向振熙",,,5
